FBgn	ME_type	geneName
FBgn0085405	Active	CG34376
FBgn0085407	Inactive	Pvf3
FBgn0085408	Inactive	Shroom
FBgn0085409	PcG	CG34380
FBgn0085410	Inactive	TrissinR
FBgn0085411	Inactive	CG34382
FBgn0085412	PcG	CG34383
FBgn0085413	Inactive	CG34384
FBgn0085414	Inactive	dpr12
FBgn0085415	Inactive	CG34386
FBgn0085417	Active	natalisin
FBgn0085419	PcG	Rgk2
FBgn0085421	Inactive	Epac
FBgn0085422	Inactive	CG34393
FBgn0085423	Active	CG34394
FBgn0085424	PcG	nub
FBgn0085425	Inactive	CG34396
FBgn0085426	Inactive	Rgk3
FBgn0085427	PcG	CG34398
FBgn0085428	Inactive	Nox
FBgn0085430	Active	CG34401
FBgn0085431	Inactive	CG34402
FBgn0085433	Active	CG34404
FBgn0085434	Inactive	NaCP60E
FBgn0085436	Active	Not1
FBgn0085437	Active	CG34408
FBgn0085438	Active	CG34409
FBgn0085440	Inactive	CG34411
FBgn0085442	Active	NKAIN
FBgn0085443	Active	spri
FBgn0085444	Active	mute
FBgn0085447	Inactive	sif
FBgn0085450	Active	Snoo
FBgn0085451	Active	CG34422
FBgn0085452	Active	CG34423
FBgn0085453	Active	CG34424
FBgn0085455	Inactive	CG34426
FBgn0085459	Active	CG34430
FBgn0085460	Active	CG34431
FBgn0085461	Inactive	CG34432
FBgn0085462	Inactive	CG34433
FBgn0085466	Active	CG34437
FBgn0085468	Active	CG34439
FBgn0085471	Inactive	CG34442
FBgn0085474	Inactive	CG34445
FBgn0085475	Inactive	CG34446
FBgn0085478	Active	CG34449
FBgn0085479	Active	CG34450
FBgn0085480	Active	CG34451
FBgn0085481	Inactive	CG34452
FBgn0085482	Active	CG34453
FBgn0085483	Active	CG34454
FBgn0085484	Active	Pdxk
FBgn0085485	Active	CG34456
FBgn0085486	Inactive	CG34457
FBgn0085488	Active	CG34459
FBgn0085489	Active	CG34460
FBgn0085638	Active	CG41378
FBgn0085736	Active	CG40472
FBgn0086129	Active	snama
FBgn0086130	Active	Dbp21E2
FBgn0086134	Active	Prosalpha2
FBgn0086251	Active	del
FBgn0086253	Active	rumi
FBgn0086254	Active	CG6084
FBgn0086265	Active	psd
FBgn0086266	Active	Vm26Ac
FBgn0086346	Active	ALiX
FBgn0086347	Active	Myo31DF
FBgn0086348	Active	se
FBgn0086350	Active	tef
FBgn0086355	Active	Tpi
FBgn0086356	Active	tum
FBgn0086357	Active	Sec61alpha
FBgn0086358	Active	Tab2
FBgn0086359	Inactive	Invadolysin
FBgn0086361	Active	alph
FBgn0086362	Active	spn-F
FBgn0086365	Active	Orct2
FBgn0086367	Inactive	t
FBgn0086368	Inactive	tw
FBgn0086370	Active	sra
FBgn0086371	Active	poly
FBgn0086372	Active	lap
FBgn0086377	Active	Syx7
FBgn0086378	Active	Alg-2
FBgn0086384	Active	Mer
FBgn0086408	Inactive	stl
FBgn0086442	Active	mib2
FBgn0086444	Active	l(2)37Cb
FBgn0086445	Active	l(2)37Cd
FBgn0086446	Active	l(2)37Ce
FBgn0086447	Active	l(2)37Cg
FBgn0086448	Active	Gpi1
FBgn0086450	Active	su(r)
FBgn0086451	Active	l(2)k09022
FBgn0086472	Active	RpS25
FBgn0086519	Active	Cpr47Eg
FBgn0086558	Active	Ubi-p5E
FBgn0086604	Inactive	CG12484
FBgn0086605	Active	CG9853
FBgn0086608	Active	CG34112
FBgn0086613	Inactive	Ino80
FBgn0086655	Active	jing
FBgn0086656	Active	shrb
FBgn0086657	Active	ik2
FBgn0086674	Active	Tango13
FBgn0086675	Inactive	fne
FBgn0086676	Active	spin
FBgn0086679	Active	p
FBgn0086680	PcG	vvl
FBgn0086681	Inactive	Mst36Fa
FBgn0086683	Active	Spf45
FBgn0086686	Active	l(3)L1231
FBgn0086687	Active	Desat1
FBgn0086690	Active	cp309
FBgn0086691	Active	UK114
FBgn0086693	Active	iav
FBgn0086694	Active	Bre1
FBgn0086695	Active	hd
FBgn0086698	Active	frtz
FBgn0086704	Inactive	stops
FBgn0086706	Active	pix
FBgn0086707	Active	ncm
FBgn0086708	Active	stv
FBgn0086710	Active	RpL30
FBgn0086711	Inactive	mol
FBgn0086712	Active	Egm
FBgn0086757	Active	cbs
FBgn0086758	PcG	chinmo
FBgn0086768	Active	Pcmt
FBgn0086778	Inactive	nAChRalpha7
FBgn0086779	Active	step
FBgn0086782	Active	amn
FBgn0086784	Active	stmA
FBgn0086785	Active	Vps36
FBgn0086855	Active	CG17078
FBgn0086856	Active	CG11555
FBgn0086895	Active	pea
FBgn0086898	Active	dgo
FBgn0086899	Active	tlk
FBgn0086901	Active	cv-c
FBgn0086904	Active	Nacalpha
FBgn0086906	Inactive	sls
FBgn0086907	Active	Cyt-c-d
FBgn0086908	Active	egg
FBgn0086909	Active	CG31751
FBgn0086912	Active	mbm
FBgn0086913	Inactive	Rab26
FBgn0086915	Active	Mst77F
FBgn0086916	Inactive	snky
FBgn0087005	Active	rtp
FBgn0087007	Inactive	bbg
FBgn0087008	Active	e(y)3
FBgn0087012	Inactive	5-HT2A
FBgn0087013	Active	Karybeta3
FBgn0087021	Active	Spc25
FBgn0087035	Active	AGO2
FBgn0087039	Active	Sbp2
FBgn0087040	Active	alphaTub67C
FBgn0243486	Inactive	rdo
FBgn0243511	Active	psidin
FBgn0243512	Active	puc
FBgn0243513	Active	cnir
FBgn0243514	Active	eater
FBgn0243516	Active	Vrp1
FBgn0250732	Active	gfzf
FBgn0250746	Active	Prosbeta7
FBgn0250753	Active	kra
FBgn0250754	Active	CG42232
FBgn0250755	Active	CG42233
FBgn0250785	Active	vari
FBgn0250786	Active	Chd1
FBgn0250788	Active	beta-Spec
FBgn0250789	Active	alpha-Spec
FBgn0250791	Active	alphaSnap
FBgn0250814	Active	CG4169
FBgn0250815	Inactive	Jon65Aiv
FBgn0250820	Active	meigo
FBgn0250821	Inactive	CG14644
FBgn0250822	Inactive	CG34222
FBgn0250823	Active	gish
FBgn0250824	Active	CG33655
FBgn0250830	Active	CG12547
FBgn0250835	Inactive	CG15394
FBgn0250836	Active	CG8628
FBgn0250838	Active	CG30415
FBgn0250839	Inactive	CG2016
FBgn0250840	Inactive	CG12907
FBgn0250843	Active	Prosalpha6
FBgn0250848	Active	26-29-p
FBgn0250850	Active	rig
FBgn0250862	Inactive	CG42237
FBgn0250867	Active	CG42238
FBgn0250868	Active	CG42239
FBgn0250869	Active	CG42240
FBgn0250871	Inactive	pot
FBgn0250874	Active	ttm50
FBgn0250876	Inactive	Sema-5c
FBgn0250904	Active	CG34434
FBgn0250906	Active	Pgk
FBgn0250910	Inactive	Octbeta3R
FBgn0259098	Inactive	CG42246
FBgn0259099	Inactive	DCX-EMAP
FBgn0259101	Inactive	CG42249
FBgn0259108	PcG	futsch
FBgn0259110	Active	mmd
FBgn0259111	Active	Ndae1
FBgn0259113	Active	DNApol-alpha180
FBgn0259139	Active	glo
FBgn0259140	Inactive	CG42255
FBgn0259143	Active	CG42258
FBgn0259145	Inactive	CG42260
FBgn0259149	Active	CG42264
FBgn0259150	Inactive	CG42265
FBgn0259151	Inactive	CG42266
FBgn0259152	Active	Clbn
FBgn0259163	Inactive	CG42268
FBgn0259164	PcG	CG42269
FBgn0259166	Active	CG42271
FBgn0259167	Active	CG42272
FBgn0259168	Active	mnb
FBgn0259170	Active	alpha-Man-I
FBgn0259171	Inactive	Pde9
FBgn0259173	Inactive	corn
FBgn0259174	Active	Nedd4
FBgn0259175	Inactive	ome
FBgn0259176	Active	bun
FBgn0259178	Active	5PtaseI
FBgn0259179	Inactive	CG42284
FBgn0259188	Active	Ir7f
FBgn0259195	Active	CG42299
FBgn0259196	Inactive	CG42300
FBgn0259209	Active	Mlp60A
FBgn0259210	Inactive	prom
FBgn0259211	PcG	grh
FBgn0259212	Active	cno
FBgn0259213	Inactive	CG42313
FBgn0259214	Active	PMCA
FBgn0259215	Inactive	Ir93a
FBgn0259219	Inactive	CG42319
FBgn0259221	Active	CG42321
FBgn0259222	Inactive	CG42322
FBgn0259223	Inactive	CG42323
FBgn0259224	Inactive	CG42324
FBgn0259226	Inactive	CG42326
FBgn0259227	Active	CG42327
FBgn0259228	Active	C3G
FBgn0259229	Inactive	CG42329
FBgn0259230	Inactive	lectin-22C
FBgn0259233	Inactive	CG42331
FBgn0259234	Active	Camta
FBgn0259236	Inactive	comm3
FBgn0259237	Inactive	CG42335
FBgn0259238	Active	CG42336
FBgn0259239	Inactive	CG42337
FBgn0259242	Inactive	CG42340
FBgn0259243	Active	Pka-R1
FBgn0259244	PcG	CG42342
FBgn0259245	Inactive	CG42343
FBgn0259246	PcG	brp
FBgn0259247	Active	laccase2
FBgn0259481	Active	Mob2
FBgn0259482	Active	Mob3
FBgn0259483	Active	Mob4
FBgn0259676	Active	DNApol-alpha60
FBgn0259677	Active	CG42346
FBgn0259678	Inactive	sqa
FBgn0259680	Inactive	Pkcdelta
FBgn0259682	Inactive	Jabba
FBgn0259685	Inactive	crb
FBgn0259700	Active	CG42354
FBgn0259704	Active	CG42358
FBgn0259705	Active	CG42359
FBgn0259707	Active	CG42361
FBgn0259710	Active	CG42364
FBgn0259711	Active	CG42365
FBgn0259712	Inactive	CG42366
FBgn0259713	Inactive	CG42367
FBgn0259714	PcG	CG42368
FBgn0259715	Inactive	CG42369
FBgn0259716	Inactive	CG42370
FBgn0259722	Active	CG42376
FBgn0259734	Active	CG42388
FBgn0259735	Active	CG42389
FBgn0259736	Inactive	CG42390
FBgn0259737	Active	CG42391
FBgn0259739	Active	CG42393
FBgn0259740	Active	CG42394
FBgn0259741	Active	CG42395
FBgn0259742	Active	CG42360
FBgn0259745	Active	wech
FBgn0259749	Active	mmy
FBgn0259785	Active	pzg
FBgn0259789	PcG	vfl
FBgn0259791	Active	bora
FBgn0259794	Inactive	sinah
FBgn0259818	Inactive	CG42399
FBgn0259821	Inactive	CG42402
FBgn0259822	PcG	Ca-beta
FBgn0259823	Inactive	CG42404
FBgn0259824	Active	Hip14
FBgn0259832	Active	CG34229
FBgn0259834	Active	out
FBgn0259876	Active	Cap-G
FBgn0259878	Inactive	Fs
FBgn0259896	Active	NimC1
FBgn0259916	Active	CG42445
FBgn0259918	Active	inaF-B
FBgn0259923	Inactive	Sep4
FBgn0259926	Active	CG42449
FBgn0259927	Inactive	CG42450
FBgn0259935	PcG	CG42458
FBgn0259936	Active	Uhg3
FBgn0259937	Active	Nop60B
FBgn0259938	Active	cwo
FBgn0259964	Inactive	Sfp33A3
FBgn0259977	Active	Tdc1
FBgn0259978	Active	vlc
FBgn0259979	Active	CG17337
FBgn0259982	Active	l(2)35Cc
FBgn0259984	Active	kuz
FBgn0259985	Active	Mppe
FBgn0259992	Active	CG42489
FBgn0259994	Active	CG42492
FBgn0260003	Inactive	Dys
FBgn0260004	Active	Snmp1
FBgn0260005	Active	wtrw
FBgn0260006	Active	drd
FBgn0260008	Active	Ucrh
FBgn0260011	PcG	NimC4
FBgn0260012	Active	pds5
FBgn0260026	Active	CG42494
FBgn0260027	Active	CG42495
FBgn0260049	Active	flr
FBgn0260243	Active	E(var)3-9
FBgn0260386	Inactive	mtg
FBgn0260388	Active	CG42514
FBgn0260393	Inactive	CG17147
FBgn0260397	Active	Su(var)3-3
FBgn0260399	Active	gwl
FBgn0260400	Active	elav
FBgn0260407	Active	mRpS23
FBgn0260429	Active	CG42524
FBgn0260431	Active	CG42526
FBgn0260439	Active	Pp2A-29B
FBgn0260440	Active	spdo
FBgn0260441	Active	RpS12
FBgn0260442	Active	rhea
FBgn0260444	Active	Not10
FBgn0260446	Inactive	GABA-B-R1
FBgn0260450	Active	CalpC
FBgn0260456	Active	CG4806
FBgn0260458	Active	PGRP-LD
FBgn0260460	Active	mRpS34
FBgn0260461	Active	Rcd7
FBgn0260462	Active	CG12163
FBgn0260468	Active	CG7950
FBgn0260474	PcG	CG30002
FBgn0260475	Active	CG30059
FBgn0260477	Active	CG30283
FBgn0260479	Inactive	CG31904
FBgn0260480	Active	CG32295
FBgn0260481	Active	CG32454
FBgn0260482	Inactive	CG32599
FBgn0260484	Active	HIP
FBgn0260486	Active	Ziz
FBgn0260499	Inactive	qvr
FBgn0260632	Active	dl
FBgn0260634	Active	eIF4G2
FBgn0260635	Active	Diap1
FBgn0260639	Active	gammaTub23C
FBgn0260642	PcG	Antp
FBgn0260648	Active	Rrp40
FBgn0260653	Inactive	serp
FBgn0260655	Active	l(3)76BDm
FBgn0260657	Inactive	CG42540
FBgn0260658	Inactive	CG42541
FBgn0260659	Active	CG42542
FBgn0260660	Inactive	Mp
FBgn0260741	Active	CG3281
FBgn0260742	Active	CG12213
FBgn0260743	Active	GC1
FBgn0260744	Active	Tango9
FBgn0260745	Active	mfas
FBgn0260746	Active	Ect3
FBgn0260747	Active	CG5010
FBgn0260748	Active	CG5004
FBgn0260749	Active	Utx
FBgn0260750	Active	Mulk
FBgn0260753	PcG	Pdfr
FBgn0260755	Active	CG42553
FBgn0260756	Active	CG42554
FBgn0260758	Active	CG42556
FBgn0260763	Active	CG42561
FBgn0260764	Active	CG42562
FBgn0260766	Inactive	CG42564
FBgn0260768	Active	CG42566
FBgn0260771	Active	Larp7
FBgn0260776	Inactive	CG42570
FBgn0260777	Inactive	CG42571
FBgn0260779	Active	gatA
FBgn0260780	Active	wisp
FBgn0260789	Active	mxc
FBgn0260793	Inactive	2mit
FBgn0260794	Active	ctrip
FBgn0260795	Inactive	CG42575
FBgn0260798	Active	Gprk1
FBgn0260799	Active	p120ctn
FBgn0260812	Active	inaF-D
FBgn0260817	Active	gkt
FBgn0260855	Active	Sec22
FBgn0260856	Active	Membrin
FBgn0260857	Active	Bet1
FBgn0260858	Active	Ykt6
FBgn0260859	Active	Bet3
FBgn0260860	Active	Bet5
FBgn0260861	Active	Trs23
FBgn0260862	Active	Vti1
FBgn0260866	PcG	dnr1
FBgn0260871	Inactive	CG42581
FBgn0260874	Active	Ir76a
FBgn0260932	Active	cuff
FBgn0260933	Active	rempA
FBgn0260934	Active	par-1
FBgn0260935	Active	ird1
FBgn0260936	Active	scny
FBgn0260938	Active	tay
FBgn0260940	Active	lsn
FBgn0260941	Active	app
FBgn0260942	Inactive	bond
FBgn0260943	Inactive	Rbp6
FBgn0260944	Active	Rbp1
FBgn0260945	Active	Atg1
FBgn0260955	Inactive	CG42587
FBgn0260959	Active	MCPH1
FBgn0260960	Active	Baldspot
FBgn0260962	Active	pic
FBgn0260964	Inactive	Vmat
FBgn0260965	Active	CG42588
FBgn0260967	Active	CG42590
FBgn0260968	Active	CG42591
FBgn0260970	Active	CG42593
FBgn0260971	PcG	CG42594
FBgn0260972	Active	alc
FBgn0260985	Active	RfC4
FBgn0260986	Active	mei-38
FBgn0260987	Active	vtd
FBgn0260990	Active	yata
FBgn0260991	Active	Incenp
FBgn0261004	Active	asl
FBgn0261014	Active	TER94
FBgn0261015	Inactive	Pif1A
FBgn0261016	Active	clos
FBgn0261020	Active	wol
FBgn0261041	Active	stj
FBgn0261046	Inactive	Dscam3
FBgn0261049	Active	Vps45
FBgn0261053	Inactive	Cad86C
FBgn0261058	Inactive	Sfp38D
FBgn0261059	Active	Sfp78E
FBgn0261064	Active	Rbsn-5
FBgn0261065	Active	Cpsf73
FBgn0261067	Active	LSm1
FBgn0261068	Active	LSm7
FBgn0261085	Active	Syt12
FBgn0261086	Active	Syt14
FBgn0261089	Inactive	Sytalpha
FBgn0261090	Inactive	Sytbeta
FBgn0261108	Active	Atg13
FBgn0261109	Active	mrn
FBgn0261111	Active	BHD
FBgn0261112	Active	APP-BP1
FBgn0261113	Active	Xrp1
FBgn0261119	Active	Prp19
FBgn0261238	Active	Alh
FBgn0261239	Active	Hr39
FBgn0261241	Active	Vps16A
FBgn0261243	Active	Psa
FBgn0261244	Active	inaE
FBgn0261245	Active	sing
FBgn0261258	Inactive	rgn
FBgn0261260	Inactive	mgl
FBgn0261261	Active	plx
FBgn0261262	Inactive	CG42613
FBgn0261266	Active	zuc
FBgn0261268	Active	Cul3
FBgn0261269	Active	conv
FBgn0261270	Active	SelD
FBgn0261274	Active	Ero1L
FBgn0261276	Active	Opa1
FBgn0261277	Active	rtv
FBgn0261278	Active	grp
FBgn0261279	Active	lqfR
FBgn0261283	Active	HLH106
FBgn0261284	Active	bou
FBgn0261285	Active	Ppcs
FBgn0261286	Active	Mat89Ba
FBgn0261287	Active	ymp
FBgn0261289	Active	CheB98a
FBgn0261291	Inactive	CheA86a
FBgn0261341	PcG	verm
FBgn0261349	Active	Mst36Fb
FBgn0261356	Inactive	CG42633
FBgn0261362	Inactive	PPO1
FBgn0261363	Active	PPO3
FBgn0261373	Active	CG33228
FBgn0261380	Active	mRpL37
FBgn0261383	Active	IntS6
FBgn0261385	Active	scra
FBgn0261387	Active	CG17528
FBgn0261393	Inactive	alpha-Est5
FBgn0261394	Active	Prosalpha3
FBgn0261396	Active	Rpn3
FBgn0261397	Active	didum
FBgn0261403	Active	sxc
FBgn0261434	PcG	hkb
FBgn0261436	Active	DhpD
FBgn0261437	Active	CSN8
FBgn0261439	Active	SdhA
FBgn0261444	Active	CG3638
FBgn0261445	Active	sgl
FBgn0261446	Active	CG13377
FBgn0261451	Active	trol
FBgn0261456	Active	hpo
FBgn0261458	Active	capt
FBgn0261461	Active	RhoGAP18B
FBgn0261477	Active	slim
FBgn0261479	Active	nero
FBgn0261509	Inactive	haf
FBgn0261514	Inactive	NimA
FBgn0261524	Active	lic
FBgn0261530	Active	nbs
FBgn0261532	Active	cdm
FBgn0261535	Active	l(2)34Fd
FBgn0261545	Active	CG42663
FBgn0261547	Active	Exn
FBgn0261548	Active	CG42666
FBgn0261549	Inactive	rdgA
FBgn0261550	Active	CG42668
FBgn0261552	Active	ps
FBgn0261553	Active	CG42671
FBgn0261554	Active	CG42672
FBgn0261555	Inactive	CG42673
FBgn0261556	Active	CG42674
FBgn0261560	Active	Thor
FBgn0261561	Active	CG42675
FBgn0261562	Active	CG42676
FBgn0261563	Active	wb
FBgn0261567	Inactive	CG42681
FBgn0261570	Inactive	CG42684
FBgn0261574	Active	kug
FBgn0261575	Inactive	tobi
FBgn0261584	Active	CG42694
FBgn0261587	Active	CG42697
FBgn0261588	PcG	pdm3
FBgn0261592	Active	RpS6
FBgn0261593	Active	RpS10b
FBgn0261596	Active	RpS24
FBgn0261597	Active	RpS26
FBgn0261599	Active	RpS29
FBgn0261602	Active	RpL8
FBgn0261606	Active	RpL27A
FBgn0261608	Active	RpL37A
FBgn0261609	Active	eIF-2alpha
FBgn0261610	Active	CG42699
FBgn0261611	PcG	CG42700
FBgn0261612	Inactive	CngA
FBgn0261613	PcG	Oaz
FBgn0261615	Inactive	CG42704
FBgn0261616	Inactive	CG42705
FBgn0261617	Active	nej
FBgn0261618	Active	larp
FBgn0261625	Active	CG42708
FBgn0261628	Active	CG42711
FBgn0261641	Active	CG42724
FBgn0261647	Active	Axud1
FBgn0261648	PcG	salm
FBgn0261649	Inactive	tinc
FBgn0261671	Active	tweek
FBgn0261673	Inactive	nemy
FBgn0261674	Active	CG42709
FBgn0261698	Inactive	CG42732
FBgn0261703	Active	gce
FBgn0261705	PcG	CG42741
FBgn0261710	Active	nocte
FBgn0261722	Active	fwe
FBgn0261723	PcG	Dbx
FBgn0261786	Active	mi
FBgn0261787	Active	bru
FBgn0261788	Inactive	Ank2
FBgn0261789	Active	SmD2
FBgn0261790	Active	SmE
FBgn0261791	Active	SmG
FBgn0261793	Active	Trf2
FBgn0261794	Active	kcc
FBgn0261797	Active	Dhc64C
FBgn0261799	Inactive	dsx-c73A
FBgn0261800	Active	LanB1
FBgn0261801	PcG	CG42747
FBgn0261803	Inactive	CG42749
FBgn0261804	PcG	CG42750
FBgn0261805	Active	CG42751
FBgn0261808	Active	cu
FBgn0261811	Active	pico
FBgn0261817	Active	CG42759
FBgn0261822	Active	Bsg
FBgn0261823	Active	Asx
FBgn0261831	Active	CG42763
FBgn0261836	Active	Msp300
FBgn0261844	Active	pre-mod(mdg4)-V
FBgn0261845	Active	pre-mod(mdg4)-U
FBgn0261847	Active	CG42779
FBgn0261848	Active	CG42780
FBgn0261850	Active	Xpd
FBgn0261854	Active	aPKC
FBgn0261859	Active	CG42788
FBgn0261861	Inactive	CG42790
FBgn0261862	Active	whd
FBgn0261872	Active	scaf6
FBgn0261873	Active	sdt
FBgn0261881	Active	l(2)35Be
FBgn0261882	Active	l(2)35Bc
FBgn0261885	Active	osa
FBgn0261925	Inactive	CG42792
FBgn0261928	PcG	CG42795
FBgn0261929	Inactive	5-HT2B
FBgn0261930	PcG	vnd
FBgn0261931	Active	CG42797
FBgn0261933	Active	SmD1
FBgn0261934	Active	dikar
FBgn0261938	Active	mtRNApol
FBgn0261954	Active	east
FBgn0261955	Active	kdn
FBgn0261963	PcG	mid
FBgn0261975	Active	CG42806
FBgn0261976	Active	Psf2
FBgn0261983	Active	l(2)gd1
FBgn0261984	Active	Ire1
FBgn0261985	Active	Ptpmeg
FBgn0261986	Active	RASSF8
FBgn0261987	PcG	Pxt
FBgn0261988	Active	Gprk2
FBgn0261989	Active	CG42807
FBgn0261990	Active	CG42808
FBgn0261995	Active	CG42813
FBgn0261998	Inactive	CG42816
FBgn0261999	Inactive	CG42817
FBgn0262001	Active	CG42819
FBgn0262003	Inactive	CG42821
FBgn0262004	Inactive	CG42822
FBgn0262007	Inactive	CG42825
FBgn0262009	Inactive	CG42827
FBgn0262018	Inactive	CadN2
FBgn0262022	Active	CG42833
FBgn0262029	PcG	d
FBgn0262035	Active	CG42846
FBgn0262057	Active	Spn77Ba
FBgn0262081	Active	Csk
FBgn0262100	Inactive	CG42853
FBgn0262101	Active	CG42854
FBgn0262103	Active	Sik3
FBgn0262104	Inactive	CG42857
FBgn0262111	Inactive	f
FBgn0262112	Active	sro
FBgn0262114	Active	RanBPM
FBgn0262115	Active	CG17683
FBgn0262116	Active	CG40127
FBgn0262117	Active	IntS3
FBgn0262124	Active	uex
FBgn0262125	Active	Sec23
FBgn0262126	Active	Sec24CD
FBgn0262127	Active	kibra
FBgn0262139	PcG	trh
FBgn0262141	Active	CG42867
FBgn0262146	Inactive	MtnE
FBgn0262150	Inactive	CG42876
FBgn0262160	Active	CG9932
FBgn0262163	Active	betaNACtes5
FBgn0262166	Active	calypso
FBgn0262167	Active	ana1
FBgn0262169	Inactive	magu
FBgn0262351	Inactive	CG43049
FBgn0262352	Active	CG43050
FBgn0262354	Inactive	CG43052
FBgn0262362	Inactive	CG43060
FBgn0262364	Active	CG43062
FBgn0262366	Inactive	CG43064
FBgn0262467	Active	Scox
FBgn0262468	Active	vib
FBgn0262473	Active	Tl
FBgn0262475	Inactive	bru-2
FBgn0262476	Inactive	CG43066
FBgn0262477	Inactive	FoxP
FBgn0262479	Inactive	CG43069
FBgn0262480	Inactive	CG43070
FBgn0262481	Active	CG43071
FBgn0262483	Inactive	Rbp
FBgn0262484	Inactive	CG43074
FBgn0262508	Inactive	CG43078
FBgn0262509	Inactive	nrm
FBgn0262511	Active	Vha44
FBgn0262512	Active	Vha14-1
FBgn0262514	Active	VhaPPA1-2
FBgn0262515	Active	VhaAC45
FBgn0262517	Active	l(3)76BDr
FBgn0262518	Active	Rab8
FBgn0262519	Active	Mi-2
FBgn0262524	Active	ver
FBgn0262526	Inactive	vas
FBgn0262527	Active	nsl1
FBgn0262531	Active	CG43085
FBgn0262534	Active	CG43088
FBgn0262537	Active	CG43091
FBgn0262538	Active	CG43092
FBgn0262539	Active	CG43093
FBgn0262541	Active	CG43095
FBgn0262559	Active	Mdh2
FBgn0262560	Active	wcd
FBgn0262562	Inactive	CG43102
FBgn0262563	Active	CG43103
FBgn0262567	Active	CG43107
FBgn0262568	Inactive	CG43108
FBgn0262570	Active	CG43110
FBgn0262574	Inactive	CG43114
FBgn0262576	Active	CG43116
FBgn0262577	Active	CG43117
FBgn0262579	Active	Ect4
FBgn0262580	Inactive	CG43120
FBgn0262582	Active	cic
FBgn0262583	Active	CG43123
FBgn0262593	Inactive	Shab
FBgn0262598	Active	mtsh
FBgn0262599	Inactive	CG43129
FBgn0262601	Active	SmB
FBgn0262607	Active	CG43133
FBgn0262608	Inactive	CG43134
FBgn0262609	Inactive	CG43135
FBgn0262612	Inactive	CG43138
FBgn0262614	Active	pyd
FBgn0262617	Active	CG43143
FBgn0262619	Active	DNA-ligI
FBgn0262624	Inactive	Tmhs
FBgn0262647	Active	Nup160
FBgn0262656	Active	dm
FBgn0262679	Active	CG43149
FBgn0262685	Inactive	CG43155
FBgn0262686	Active	CG43156
FBgn0262699	Active	rap
FBgn0262714	Active	Sap130
FBgn0262716	Active	Arp3
FBgn0262717	Inactive	Skeletor
FBgn0262719	Inactive	CG43163
FBgn0262720	Inactive	CG43164
FBgn0262728	Inactive	Pal2
FBgn0262730	Active	CG14446
FBgn0262732	Active	mbf1
FBgn0262733	Active	Src64B
FBgn0262734	Active	Rbp2
FBgn0262735	Active	Imp
FBgn0262736	Active	Vha16-1
FBgn0262737	Active	mub
FBgn0262738	Active	norpA
FBgn0262739	Active	AGO1
FBgn0262740	Active	Evi5
FBgn0262742	PcG	Fas1
FBgn0262743	Active	Fs(2)Ket
FBgn0262782	Active	Mdh1
FBgn0262788	Active	CG43169
FBgn0262794	Active	CG43175
FBgn0262801	Active	twr
FBgn0262808	Active	CG43179
FBgn0262810	Inactive	CG43181
FBgn0262814	Inactive	CG43185
FBgn0262820	Active	CG43191
FBgn0262838	Inactive	CG43202
FBgn0262840	Active	CG43204
FBgn0262842	Inactive	CG43206
FBgn0262854	Active	CG43218
FBgn0262856	Inactive	CG43220
FBgn0262857	Active	CG43221
FBgn0262866	Active	S6kII
FBgn0262867	Inactive	Ptr
FBgn0262870	Inactive	axo
FBgn0262871	Active	lute
FBgn0262872	Active	milt
FBgn0262881	Active	CG43236
FBgn0262890	Active	CG43245
FBgn0262893	Active	CG43248
FBgn0262900	Active	CG43255
FBgn0262937	Active	Rabex-5
FBgn0262948	Active	CG43267
FBgn0262954	Active	Rpb12
FBgn0262955	Active	RpII140
FBgn0262962	Active	CG43273
FBgn0262966	Inactive	CG43277
FBgn0262975	Active	cnc
FBgn0262976	Active	lawc
FBgn0262982	PcG	CG43290
FBgn0262985	Active	CG43293
FBgn0262987	Active	CG43295
FBgn0263005	Inactive	CG43313
FBgn0263006	Active	Ca-P60A
FBgn0263022	Active	CG43317
FBgn0263023	Active	CG43318
FBgn0263025	Active	CG43320
FBgn0263027	Active	CG43322
FBgn0263029	Active	CG43324
FBgn0263040	Inactive	CG43335
FBgn0263041	Active	CG43336
FBgn0263042	PcG	CG43337
FBgn0263047	Active	CG43342
FBgn0263048	Inactive	CG43343
FBgn0263049	PcG	let-7-C
FBgn0263072	Inactive	CG43347
FBgn0263076	Inactive	Klp54D
FBgn0263077	Active	CG43340
FBgn0263083	Inactive	CG43351
FBgn0263084	Inactive	HP1Lcsd
FBgn0263102	Active	psq
FBgn0263106	Active	DnaJ-1
FBgn0263108	Active	BtbVII
FBgn0263109	Inactive	CG43366
FBgn0263110	Active	CG43367
FBgn0263111	Active	cac
FBgn0263113	Active	CG43370
FBgn0263114	Active	CG43371
FBgn0263116	PcG	5-HT1B
FBgn0263117	Inactive	CG34377
FBgn0263118	Inactive	tx
FBgn0263120	Active	Acsl
FBgn0263121	Active	Prosalpha1
FBgn0263131	Inactive	CG43373
FBgn0263132	Inactive	Cht6
FBgn0263133	Active	ico
FBgn0263143	Active	vret
FBgn0263144	Active	bin3
FBgn0263197	Active	Patronin
FBgn0263198	Active	Acn
FBgn0263199	Active	Galk
FBgn0263200	Active	Galt
FBgn0263216	Inactive	CG43386
FBgn0263219	PcG	Dscam4
FBgn0263220	Active	Hk
FBgn0263231	Active	bel
FBgn0263232	Active	Nxf3
